_pageUrl,title,year,text,people,tags,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Livin' on the Lot,(???? TV Movie),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Wildnis,-1922,,Dir: Bruno Ziener With: Ernst Hofmann Magnus Stifter Dorinea Shirley,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,De reis van ons leven,(2002 TV Series),In this reality TV format a group of healthy otherwise not connected candidates from the Flemish public...,Dir: Koen Van Sande With: Anneke Brigitte Cynthia,Adventure , Reality-TV,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Priefert's Backwoods Bloodline,(2013 TV Series),,Dir: Steve Finch With: Gina Brunson,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,The Quest for Peace,(2005 TV Movie),Twelve American students (Jewishm Muslim and Christian) set out together in search of peace in the Middle East.,Dir: Jean-Pierre Isbouts With: Nezar Andary Elizabeth Brownson Joseph Friedman,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Grounded Again,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Cataclysmo and the Time Boys,-2007,,Dir: Kevin Christensen With: Brian Walton Chris Hartwell Erin Evans,Action , Adventure , Comedy , Drama , Sci-Fi,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Paradise Island,(1954 TV Series),,With: Fella Edmonds Maurice Lane Barry MacKay,Adventure , Drama , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Long men tai bao,-1985,,Dir: Cheng-Lin Ko With: Yung-hua Chen Chuen Fu You-Lun Li,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Birakin öldüreyim,-1970,,Dir: Ünsel Aybek With: Mine Mutlu Demir Karahan Ünsel Aybek,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Kill Your Killers,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Queen of Jamaica,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,1421: The Year China Discovered the World,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Super Robot Wars OG: The Inspector,(2010 TV Series),,Dir: Masami Ôbari,Animation , Action , Adventure , Sci-Fi , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Katiller,-1971,,Dir: Ilhan Engin With: Cavidan Dora Izzet Günay Bilal Inci,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Wild California,(2000 TV Movie),This exciting trilogy focuses on the daring people and amazing landscapes that make the Golden State a playground for Adventurers...,Dir: Dennis Lofgren With: Erik Thompson,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Robot and Ghost,-2009,This is the tale of Robot a spherical creation with a top hat who has a body wants human emotion and...,Dir: Joshua Hawks With: Jo Arellanes Timothy Hawks Daniel Luecke,Action , Adventure , Fantasy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Fei yue tian xian,-1959,Pilots fly supplies to a team of meteorologists stranded by an avalanche.,Dir: Enjie Li With: Ziping Li Wen Qin Yang Yu,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Instruments for Change,(1998 TV Movie),,,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Se equivoco la ley,-2003,,Dir: Francisco Joel Mendoza With: Jorge Almada Marlene Banda Ariel Bautista,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Heng sao yu dan dang,-1982,,Dir: Shao-Peng Chen With: Hon Chi Lai Li-Li Chen Man-Biu Bak,Adventure , Crime,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Crossway,-2012,Through the window of an airliner in the distance the sillouete of a country emerges standing out in the bright sunlight of the background...,Dir: Timur Safiullin With: Vadim Zubenko,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19001&title_type=featuretv_seriestv_movie,Traquenards,(1987 TV Series),,Dir: Christian Alba Bruno Carrière With: Suzy Delair Jacques Godin Macha Grenon,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Murder on the High Seas,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Bring Me Alice's Head,(2013 TV Movie),,Dir: Marco Latour Francesca Manuele With: Raffaella Anzalone Simone Baldassari Andrea Beretta,Adventure , Fantasy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Sagrado Bandido,-1982,,Dir: Ave C. Caparas With: Robin Aristorenas Rex Lapid Rez Cortez,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,E-Force,(2005 TV Series),Ride along with the real-life E-Force and see how they uncover track down and apprehend Nature's arch enemies...,,Adventure , Crime , Reality-TV,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Maceraya bayilirim,-1974,,Dir: Çetin Inanç With: Yilmaz Köksal Yildirim Gencer Yesim Tan,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Sahte papazlar sebekesi,-1973,,Dir: Mümtaz Alpaslan With: Erdo Vatan Tansu Sayin Izzet Aldemir,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,OceAntics,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Sansonette danzatrice della prateria,-1920,,Dir: Giovanni Pezzinga With: Linda Albertini Luciano Albertini,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Yigit kani,-1966,,Dir: T. Fikret Uçak With: Kartal Tibet Nedret Güvenç Nalan Egesan,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Imperial Conquest,-2010,,Dir: Eduardo Bejar With: Nevin Millan McCready Baker David S. Michaels,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Posledniy god Berkuta,-1977,,Dir: Vadim Lysenko With: Oleg Korchikov Nurzhuman Ikhtymbaev Tsyden Badmayev,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Carmela Saved by the Buccaneers,-2012,Based on the novel Jolanda the daughter of the Black Corsar by Emilio Salgari.,Dir: Giovanni Davide Maderna Mauro Santini With: Mimmo Boccuni Sussò Boccuni Carmela Lupoli,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Ryann Watters and the Shield of Faith,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Next Top Super Spy,-2012,When the lead actress of a popular spy-action web-series drops out after only three episodes the producers...,Dir: Maxime Brulein With: Alex Boling Christina Maria Davis Dan Gallo,Action , Adventure , Comedy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Limpopo,-1970,,Dir: Jorge de Sousa With: Nelly Pinheiro Isabel Terna Mário Sampaio,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Reminince,-2011,Two men reminisce of back when they were in a strip club as kids and Adam meets an old stripper on her break.,Dir: Kristina M. Smith With: Justin Ferrari Trinity Marquez Patricia Adams,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Les nouveaux maîtres,-1949,,Dir: Paul Nivoix With: Albert Préjean Hélène Perdrière Raymond Bussières,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Bomba Kemal,-1966,,Dir: Nazif Kurthan With: Yilmaz Güney Figen Say Tuncer Necmioglu,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Yedi dagin aslani,-1966,,Dir: Yilmaz Atadeniz With: Yilmaz Güney Nebahat Çehre Necati Er,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Atash-e jonoob,-1976,,Dir: Alain Brunet With: Nasser Malekmotei Pouri Baneai Ali Azad,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Der Reiter ohne Kopf 1. Teil - Die Todesfalle,-1921,,Dir: Harry Piel With: Friedrich Berger Karl Braun Max Niedlch,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Zaveshchaniye starogo mastera,(1969 TV Series),,Dir: Yuri Stepchuk With: Gani Agzamov Aman Burkhanov Bakhtiyer Ikhtiyarov,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Not It!,-2002,,Dir: London Smith With: London Smith,Action , Adventure , Comedy , Crime,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Twins,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Ksana,-2014,To relieve the memories from their childhood and catch up after many years of estrangement two half-brothers...,Dir: Dejan Babosek With: Jan Bucar Primoz Vrhovec,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Sleepsteal,-2004,The quiet life of Ben will change when he realizes that he is a sleepwalker burglarizing houses once a week.,Dir: Ian Todary With: Celine Cote Benjamin Toderi Christophe Auboin,Comedy , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Behind Southern Lines,-1952,"Two episodes of the TV series ""Wild Bill Hickok"" edited together and released as a feature.",Dir: Thomas Carr With: Guy Madison Andy Devine Rand Brooks,Action , Adventure , War , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,El corrido de María Pistolas,-1964,,Dir: René Cardona With: Julio Aldama Marina Camacho Dolores Camarillo,Adventure , Drama , War,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Cavaleiro Negro,-1923,,Dir: Luiz de Barros With: Augusto Aníbal Manuel F. Araujo Antônia Denegri,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Squirrel: The Animated Series,(2008 TV Series),After bitten by a genetically-modified squirrel a timid high school student gains squirrel-like abilities that he uses to fight crime in Baltimore.,Dir: Zachary Strobel Casey Welling With: Zachary Strobel Cinnamon Triano Steve Plantes,Animation , Action , Adventure , Comedy,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Taste for Adventure: Barbados,(2008 TV Movie),As you explore the many trails of Barbados you'll soon discover that this Caribbean island offers so...,Dir: Jim Schlosser Chris Turner With: Kara Tsuboi,Adventure , Sport,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Teranthropus: La aberración,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Assault Force,(2012 TV Series),The TV series tells about the daily difficult life of soldiers their heroism hard work willingness to risk their lives to defend the homeland...,Dir: Erzhan Rustembekov,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Kanun gücü,-1979,,Dir: Cüneyt Arkin With: Cüneyt Arkin Deniz Akbulut Haluk Durak,Adventure , Crime , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Boi de Prata,-1973,,Dir: Augusto Ribeiro Jr. With: Aurino Abreu Núbia Albuquerque Fátima Barreto,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Unsinkable: The Abby Sunderland Story,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Wedding Race,(2003 TV Series),Five couples were each given colors to represent their team - Team Green Team Orange Team Black Team Red and Team Orange...,Dir: Ken Lau David Y. Lee With: Monica Wang Garry Cheng Gang Charles Lei Tao,Adventure , Reality-TV,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Eddie's Stereotype,-2010,A warranty department hard worker who has a routine life suddenly loss his job due to 'world-wide...,Dir: Xing Chen Tamar Kozlov With: Rena Anakwe Claudia Chen Jessa Danielson,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,My Dating Profile,(2015 TV Series),,Dir: Wendell Charles NeSmith With: Wendell Charles NeSmith,Documentary , Adventure , Horror , Romance , War,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Pointing Finger,-1922,A captain kidnaps his half brother to usurp an earldom.,Dir: George Ridgwell With: Milton Rosmer Madge Stuart Joseph R. Tozer,Adventure , Crime , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Ignition,-2015,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,La fable des continents,(1991 TV Movie),,Dir: Hugo Santiago With: Catherine Dune Edith Scob,Adventure , Musical,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Rajput Ramani,-1936,An adventure movie set in a medieval Rajput court mainly addresses Rajput notions of chivalry. The...,Dir: Keshavrao Dhaiber With: Nalini Tarkhad Nanasaheb Phatak Shanta Apte,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Gui mian ren,-1973,Ghost-Face man seems to perform good deeds but a girl swore to find him and to kill him because she...,Dir: Shih-ching Yang With: Lingfeng Shangguan Bao-Liang Chen Chih Chen,Adventure , Crime , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Sweeping Five,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,El abuelo de mi abuela,(2003 TV Series),,Dir: Carlos Aguilar Navarro Ana Endara With: Koney Palomino Marcia Rodríguez Ventura Dríguez,Adventure , Comedy , Drama , Family,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Zlota Mahmudia,-1987,Two youngsters vacationing at the Black Sea sneak onto a mysterious ship and spy the peculiar activities of a treasure-seeking crew...,Dir: Kazimierz Tarnas With: Zdzislaw Kozien Leon Niemczyk Rafal Wegrzyniak,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Day of Retribution,-1975,Lithuania in the 19th century: While the first railway-road is built from Warsaw to Moscow throughout...,Dir: Stasys Motiejunas Algimantas Puipa With: Janis Melderis Pranas Piaulokas Eugenija Pleskyte,Adventure , History,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,Ron Rafael Shimshilashvili: Reaching Our Dreams,(2014 TV Movie),,Dir: Ron Shimshilashvili With: Crissy Nicolas Guidazio Ron Shimshilashvili,Action , Adventure , Biography , Music , Musical,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19101&title_type=featuretv_seriestv_movie,The Adventures of Kathlyn,-1916,Feature version of the thirteen episode serial _Adventures of Kathlyn The (1913)_ released three years earlier.,Dir: Francis J. Grandon With: Kathlyn Williams Charles Clary Horace B. Carpenter,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Ranthambore,-2014,RANTHAMBORE- Where tigers roam free,Dir: Paul R. Solomon With: Prasenjit Das Lalita Aishmita Meena Anish Raj Sharma,Adventure , Horror , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Takin' Care of Business,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Anti-privacy Paradise: NSA's Offshore Pleasure Islands,(2014 TV Movie),Following reports the Bahamas are under total NSA surveillance Nimrod Kamer went to the Caribbean state to investigate how its people cope without any privacy and why local authorities refuse to lift a finger to restore it.,Dir: Nimrod Kamer With: Nimrod Kamer,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Arslanlarin dönüsü,-1966,,Dir: Yilmaz Atadeniz With: Yilmaz Güney Nebahat Çehre Sevda Ferdag,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Telescope,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Assad,(1970 TV Series),,Dir: Norbert Büchner With: Fred Alexander Gert Andreae Monica Bielenstein,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Het verraad van de zwarte roofridder,-1962,,Dir: Henk van der Linden With: Louk Perry Cor van der Linden Jos van der Linden,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Bros on Bikes,-2012,Two gay bikers unearth a mysterious artifact while performing an archaeological dig at a remote river...,Dir: Charles E. Cullen With: Charles E. Cullen Nelson Oliver Zombie,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Robinson Sweden TV Show Promo,(2015 TV Series),,With: Kat Grey,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Crop Control,-2015,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Hounded,(2013 TV Series),One man is hunt down by killers who want to kill him for an old revenge.,With: Brando Improta Roberto Ormanni Andrea Manzillo,Action , Adventure , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Yunga so shkhuny Kolumb,-1964,,Dir: Yevgeni Sherstobitov With: Irina Mitsik Vladimir Kislenko Viktor Miroshnichenko,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Accidental Letter to China,-2015,Accidentally sent to China out little hero needs to not only find his way in a foreign place he suddenly finally finds himself in but also to help his friends before he can return home.,Dir: Heart Fensch With: Heart Fensch,Animation , Action , Adventure,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,O Vigilante Contra o Crime,-1964,,Dir: Ary Fernandes With: Amândio Lola Brah Márcia Cardeal,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,El tesoro de Isla de Pinos,-1956,,Dir: Vicente Oroná With: Alejandro Lugo Roberto Rodríguez Jaime Calpe,Adventure , Drama , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Sûpâkabu 2: Gekitou Hen,-2008,"Takeshi Hamada or ""Hammer"" as his friends call him is a noodle delivery guy who cares more about racing motorcycles than his work responsibilities...",Dir: Atsushi Muroga With: Tôru Kazama Kana Kurashina Tetsuya Makita,Action , Adventure , Comedy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Prairie Stranger,-1941,"In the third and last of the Columbia series westerns based on ""The Medico"" stories of James L. Rubel...",Dir: Lambert Hillyer With: Charles Starrett Cliff Edwards Patti McCarty,Action , Adventure , Music , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,John Player's Gold Leaf Thrill Seekers,(2000 TV Movie),A show based on passionate and determined people excelling in their sports. Threatening water sports...,Dir: Kamran Qureshi With: Haseeb Ahmed Muhammed Ismail Ronnie Patel,Action , Adventure , Sport,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Chelyuskintsy,-1984,,Dir: Mikhail Yershov With: Aleksandr Lazarev Pyotr Velyaminov Igor Komarov,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,The Steel Trail,-1923,A group of ranchers band together to construct a railroad through a western valley but are met with...,Dir: William Duncan With: William Duncan Edith Johnson Harry Carter,Action , Adventure , Drama , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Dreamchasers,(2001 TV Series),,Dir: Angie Brown Patrick Doody With: Laurent Malaquais,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,The Fisher: Rampage,-2016,,Dir: Derek Klanfer With: Jason Best Mark Cohen Joanna Oullette,Action , Adventure , Drama , Fantasy , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Por tierras lejanas,(1981 TV Series),,Dir: Pascual Cervera With: Alberto Oliveras,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Punishment and Lust,-1997,,Dir: Yoshitaka Kamada With: Kana Fujitani Yôko Higashi Kaoru Mochida,Adventure , Crime,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,When Scouting Won,-1930,,Dir: J.H. Martin Cross With: Cyril Chant Frankie Purnell,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,The Haggis-on-Whey World of Unbelievable Brilliance,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Demir yumruklu üçler,-1967,,Dir: Nisan Hançer With: Ekrem Bora Esen Püsküllü Kuzey Vargin,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,The Legend of Parker Rose,-2001,How the community's first sheriff Parker Rose defeated a corrupt rival cleaned up the community...,Dir: Tom Mannen Joe Rossi With: Johnny Martini Joe Rossi,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Destinations Manitoba,(1998 TV Series),,Dir: Shelly-Anne Hays Aleks Paunovic With: Laurie Mustard Aleks Paunovic Natalie Stevenson,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Lethal Danger,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=19201&title_type=featuretv_seriestv_movie,Paddling Bryans I,(2011 TV Series),,Dir: Claude Barnes With: Bryan Adams Bryan Wallwork,Adventure,,,,,,,,,,
